id_entrega,fecha_hora_salida,fecha_hora_llegada,ruta,piloto,carga_kg,region,estado_entrega
1712,2024-11-12 02:03:18,2024-11-12 03:03:18,Central,Miguel,485,CABA,A tiempo
1713,2025-01-14 01:25:59,2025-01-14 02:25:59,Sur,Miguel,293,Moreno,Retrasada
1714,2025-08-20 20:37:35,2025-08-20 21:37:35,Este,Carlos,60,GBA,A tiempo
1715,2025-08-15 06:35:08,2025-08-15 15:35:08,Sur,maría,180,Moreno,Retrasada
1716,2025-05-26 16:33:07,2025-05-26 21:33:07,Norte,Juan,327,Moreno,A tiempo
1717,2024-11-13 06:51:21,2024-11-13 12:51:21,Oeste,Lucía,122,GBA,Cancelada
1718,2025-08-23 12:39:54,2025-08-23 17:39:54,Norte,María,337,Moreno,A tiempo
1719,2025-03-03 14:07:50,2025-03-03 22:07:50,Este,Lucía,56,La Plata,A tiempo
1720,2024-09-20 06:15:41,2024-09-20 10:15:41,Sur,Juan,117,Moreno,A tiempo
1721,2025-03-31 02:42:05,2025-03-31 06:42:05,Central,Juan,153,CABA,A tiempo
1722,2025-07-08 16:16:14,2025-07-09 02:16:14,Sur,Lucía,170,GBA,A tiempo
1723,2025-05-23 10:59:56,2025-05-23 13:59:56,Norte,María,289,GBA,A tiempo
1724,2024-12-19 07:44:56,2024-12-19 14:44:56,Central,Miguel,274,Moreno,A tiempo
1725,2025-09-15 16:44:56,2025-09-15 17:44:56,Este,María,279,CABA,Retrasada
1726,2024-12-04 22:55:29,2024-12-05 07:55:29,Central,Miguel,349,Moreno,A tiempo
1727,2024-10-11 01:29:58,2024-10-11 07:29:58,Central,Carlos,241,Moreno,A tiempo
1728,2024-09-22 19:24:47,2024-09-23 05:24:47,Sur,María,156,GBA,Retrasada
1729,2025-08-06 21:13:04,2025-08-07 05:13:04,Central,María,297,Luján,Retrasada
1730,2025-08-11 22:49:11,2025-08-11 23:49:11,Este,Carlos,139,GBA,A tiempo
1731,2024-12-13 09:20:00,2024-12-13 13:20:00,Norte,Lucía,373,CABA,A tiempo
1732,2024-10-20 13:21:29,2024-10-20 14:21:29,Este,Lucía,480,GBA,A tiempo
1733,2025-06-06 03:19:38,2025-06-06 09:19:38,Sur,Lucía,490,GBA,A tiempo
1734,2025-04-14 20:54:38,2025-04-15 02:54:38,Sur,Lucía,366,CABA,A tiempo
1735,2025-02-19 20:25:02,2025-02-20 04:25:02,Oeste,Lucía,452,Luján,A tiempo
1736,2025-05-15 17:59:19,2025-05-16 02:59:19,Sur,Miguel,95,GBA,Cancelada
1737,2025-07-21 11:39:39,2025-07-21 15:39:39,Este,Juan,361,Moreno,A tiempo
1738,2025-08-30 09:59:26,2025-08-30 12:59:26,Sur,Lucía,453,CABA,A tiempo
1739,2025-03-01 00:03:17,2025-03-01 09:03:17,Norte,Miguel,375,GBA,Retrasada
1740,2025-09-06 20:53:11,2025-09-07 02:53:11,Oeste,Carlos,373,Moreno,A tiempo
1741,2024-09-25 17:51:48,2024-09-26 00:51:48,Central,carlos,415,La Plata,Retrasada
1742,2024-11-26 15:16:12,2024-11-27 00:16:12,Sur,Carlos,403,Moreno,A tiempo
1743,2025-06-20 17:02:14,2025-06-21 02:02:14,Sur,Lucía,100,CABA,A tiempo
1744,2024-11-20 15:17:07,2024-11-20 18:17:07,Norte,María,179,GBA,A tiempo
1745,2024-12-11 20:50:25,2024-12-11 23:50:25,Sur,María,119,GBA,A tiempo
1746,2024-09-22 00:25:40,2024-09-22 03:25:40,Este,Carlos,183,Moreno,A tiempo
1747,2024-09-27 04:04:24,2024-09-27 08:04:24,Este,Juan,50,Luján,A tiempo
1748,2025-09-15 03:45:26,2025-09-15 11:45:26,Norte,Juan,149,GBA,Retrasada
1749,2025-08-04 06:19:18,2025-08-04 15:19:18,Oeste,Carlos,348,GBA,A tiempo
1750,2024-10-18 20:27:17,2024-10-18 21:27:17,Sur,María,119,GBA,A tiempo
1751,2025-07-03 18:33:30,2025-07-03 23:33:30,Oeste,Juan,418,CABA,A tiempo
1752,2025-03-15 22:47:07,2025-03-16 06:47:07,Norte,Carlos,372,GBA,A tiempo
1753,2025-02-25 23:21:47,2025-02-26 05:21:47,Este,Lucía,99,La Plata,A tiempo
1754,2025-05-05 07:07:50,2025-05-05 12:07:50,Oeste,Juan,297,GBA,A tiempo
1755,2025-08-28 12:04:52,2025-08-28 15:04:52,Central,Juan,289,CABA,A tiempo
1756,2025-02-28 22:06:31,2025-02-28 23:06:31,Oeste,Carlos,58,CABA,Cancelada
1757,2025-01-29 12:29:59,2025-01-29 18:29:59,Oeste,Carlos,379,La Plata,A tiempo
1758,2025-02-01 05:29:56,2025-02-01 15:29:56,Norte,Lucía,322,Luján,Retrasada
1759,2025-06-13 14:51:15,2025-06-13 16:51:15,Este,Juan,279,Luján,A tiempo
1760,2024-12-12 19:47:40,2024-12-12 20:47:40,Este,María,493,GBA,A tiempo
1761,2024-12-05 23:27:51,2024-12-06 03:27:51,Central,carlos,181,Moreno,Cancelada
1762,2024-12-17 18:13:26,2024-12-17 19:13:26,Sur,Miguel,164,CABA,A tiempo
1763,2025-01-23 12:35:18,2025-01-23 20:35:18,Central,Carlos,163,CABA,Cancelada
1764,2024-12-27 23:00:54,2024-12-28 02:00:54,Sur,Lucía,312,Luján,A tiempo
1765,2024-11-13 00:25:12,2024-11-13 04:25:12,Sur,Lucía,401,Luján,Retrasada
1766,2025-01-05 17:01:05,2025-01-05 19:01:05,Norte,Lucía,439,CABA,A tiempo
1767,2025-06-22 22:09:30,2025-06-23 00:09:30,Central,Miguel,242,CABA,A tiempo
1768,2025-09-02 12:22:25,2025-09-02 22:22:25,Sur,Miguel,376,La Plata,A tiempo
1769,2025-01-21 06:12:02,2025-01-21 07:12:02,Este,María,85,Luján,Retrasada
1770,2024-10-11 09:54:10,2024-10-11 12:54:10,Este,Lucía,101,Moreno,Retrasada
1771,2025-05-04 04:31:50,2025-05-04 11:31:50,Sur,Carlos,376,CABA,A tiempo
1772,2025-02-20 16:12:35,2025-02-21 02:12:35,Sur,Miguel,271,Moreno,A tiempo
1773,2024-09-17 16:45:41,2024-09-17 22:45:41,Central,Carlos,234,La Plata,Retrasada
1774,2025-01-09 19:58:18,2025-01-10 01:58:18,Sur,Miguel,165,Moreno,Retrasada
1775,2025-07-27 22:00:23,2025-07-28 08:00:23,Este,Miguel,253,Moreno,A tiempo
1776,2024-10-27 08:46:14,2024-10-27 18:46:14,Oeste,Juan,344,Moreno,A tiempo
1777,2025-04-06 20:42:07,2025-04-07 04:42:07,Norte,Juan,74,Luján,Retrasada
1778,2024-10-01 05:33:21,2024-10-01 15:33:21,Norte,Miguel,449,GBA,A tiempo
1779,2025-07-22 17:49:44,2025-07-23 01:49:44,Sur,Miguel,288,CABA,Cancelada
1780,2025-09-12 10:16:30,2025-09-12 20:16:30,Oeste,María,378,La Plata,A tiempo
1781,2025-04-19 16:04:02,2025-04-19 23:04:02,Oeste,María,338,Moreno,A tiempo
1782,2024-09-21 08:06:10,2024-09-21 09:06:10,Norte,María,198,La Plata,A tiempo
1783,2025-07-11 00:04:12,2025-07-11 01:04:12,Norte,Juan,294,Moreno,A tiempo
1784,2024-12-18 19:37:15,2024-12-19 02:37:15,Sur,María,430,GBA,A tiempo
1785,2025-03-01 19:40:25,2025-03-01 20:40:25,Norte,María,429,Moreno,A tiempo
1786,2024-12-02 13:01:56,2024-12-02 23:01:56,Sur,Miguel,126,Moreno,A tiempo
1787,2025-02-20 08:54:37,2025-02-20 12:54:37,Norte,María,388,Moreno,Retrasada
1788,2024-10-10 21:32:10,2024-10-11 02:32:10,Sur,Carlos,264,GBA,A tiempo
1789,2024-12-02 05:00:43,2024-12-02 07:00:43,Este,Carlos,496,CABA,A tiempo
1790,2024-09-21 17:04:01,2024-09-21 18:04:01,Este,Lucía,203,CABA,A tiempo
1791,2024-12-02 04:00:52,2024-12-02 13:00:52,Oeste,Carlos,466,Luján,Retrasada
1792,2025-02-19 16:29:10,2025-02-19 23:29:10,Sur,Juan,83,Luján,Retrasada
1793,2024-09-20 05:22:22,2024-09-20 14:22:22,Norte,Carlos,430,CABA,Retrasada
1794,2024-09-20 15:29:21,2024-09-20 19:29:21,Norte,María,283,Moreno,A tiempo
1795,2024-09-24 19:40:22,2024-09-25 04:40:22,Oeste,Carlos,57,GBA,A tiempo
1796,2025-03-04 11:08:12,2025-03-04 18:08:12,Oeste,Juan,103,GBA,Retrasada
1797,2024-11-23 21:40:49,2024-11-23 23:40:49,Sur,Miguel,104,Luján,A tiempo
1798,2025-05-16 11:18:41,2025-05-16 19:18:41,Norte,Juan,373,Moreno,Retrasada
1799,2025-05-26 05:00:25,2025-05-26 09:00:25,Norte,Carlos,447,La Plata,A tiempo
1800,2025-04-22 00:55:49,2025-04-22 08:55:49,Central,Lucía,447,GBA,A tiempo
1801,2024-10-17 09:39:37,2024-10-17 15:39:37,Norte,Lucía,326,GBA,A tiempo
1802,2025-01-09 04:09:11,2025-01-09 09:09:11,Sur,Juan,74,CABA,A tiempo
1803,2025-05-12 01:45:54,2025-05-12 05:45:54,Central,María,352,Luján,A tiempo
1804,2024-12-07 21:57:43,2024-12-08 00:57:43,Sur,Carlos,223,Luján,Retrasada
1805,2025-07-21 18:16:19,2025-07-21 20:16:19,Sur,Lucía,378,Moreno,A tiempo
1806,2024-09-21 18:25:39,2024-09-21 19:25:39,Sur,María,154,Moreno,A tiempo
1807,2025-09-15 05:10:01,2025-09-15 09:10:01,Este,Lucía,251,Moreno,Retrasada
1808,2025-01-27 00:12:02,2025-01-27 09:12:02,Central,Juan,153,La Plata,Cancelada
1809,2025-01-29 12:48:23,2025-01-29 19:48:23,Sur,Miguel,73,CABA,Cancelada
1810,2025-06-18 06:07:45,2025-06-18 16:07:45,Sur,Lucía,83,Moreno,A tiempo
1811,2025-04-26 20:07:17,2025-04-27 06:07:17,Oeste,Lucía,469,Moreno,A tiempo
1812,2024-11-26 16:33:05,2024-11-27 00:33:05,Norte,Miguel,497,Luján,A tiempo
1813,2024-09-20 14:19:27,2024-09-20 19:19:27,Oeste,Miguel,480,Luján,A tiempo
1814,2025-08-21 15:25:50,2025-08-22 00:25:50,Oeste,Lucía,305,La Plata,A tiempo
1815,2025-05-08 00:18:35,2025-05-08 10:18:35,Sur,María,446,CABA,A tiempo
1816,2025-06-05 05:10:41,2025-06-05 14:10:41,Central,Carlos,157,La Plata,A tiempo
1817,2025-06-05 04:21:11,2025-06-05 05:21:11,Oeste,Juan,386,Moreno,Retrasada
1818,2025-03-26 22:08:56,2025-03-27 04:08:56,Norte,Juan,281,CABA,Retrasada
1819,2025-04-01 02:29:08,2025-04-01 03:29:08,Norte,María,197,Luján,Retrasada
1820,2025-07-11 02:36:48,2025-07-11 11:36:48,Norte,Miguel,439,Luján,A tiempo
1821,2024-10-11 02:26:52,2024-10-11 11:26:52,Este,Juan,250,CABA,A tiempo
1822,2025-08-29 02:49:06,2025-08-29 08:49:06,Sur,Carlos,277,Moreno,Cancelada
1823,2024-10-07 23:09:53,2024-10-08 09:09:53,Este,maría,393,Moreno,A tiempo
1824,2024-12-28 01:33:25,2024-12-28 09:33:25,Oeste,María,414,La Plata,A tiempo
1825,2025-03-10 20:18:33,2025-03-10 23:18:33,Norte,Carlos,213,La Plata,Retrasada
1826,2025-01-09 03:54:31,2025-01-09 06:54:31,Oeste,Carlos,313,La Plata,A tiempo
1827,2024-09-26 17:39:20,2024-09-26 22:39:20,Oeste,miguel,106,CABA,A tiempo
1828,2025-05-02 14:03:48,2025-05-02 15:03:48,Este,Miguel,80,Luján,A tiempo
1829,2024-11-04 23:04:34,2024-11-05 09:04:34,Central,Lucía,168,Luján,A tiempo
1830,2025-03-06 07:13:46,2025-03-06 13:13:46,Central,María,89,Moreno,A tiempo
1831,2024-09-24 19:25:38,2024-09-25 02:25:38,Central,María,174,GBA,Retrasada
1832,2025-08-30 02:04:07,2025-08-30 08:04:07,Sur,María,131,GBA,A tiempo
1833,2025-08-19 17:34:00,2025-08-19 23:34:00,Oeste,Lucía,447,GBA,Retrasada
1834,2024-09-28 11:12:09,2024-09-28 12:12:09,Norte,María,339,GBA,A tiempo
1835,2025-09-11 23:10:47,2025-09-12 00:10:47,Central,Carlos,391,CABA,A tiempo
1836,2025-08-14 20:44:29,2025-08-14 22:44:29,Este,María,470,La Plata,A tiempo
1837,2024-12-19 19:56:08,2024-12-20 03:56:08,Norte,Juan,233,GBA,Retrasada
1838,2025-05-31 23:50:04,2025-06-01 06:50:04,Central,Carlos,407,Moreno,A tiempo
1839,2025-05-20 17:54:41,2025-05-21 03:54:41,Sur,Miguel,361,Moreno,A tiempo
1840,2024-10-30 15:27:42,2024-10-30 17:27:42,Este,Juan,389,CABA,A tiempo
1841,2025-06-12 04:05:01,2025-06-12 14:05:01,Norte,Juan,104,GBA,A tiempo
1842,2025-01-28 06:51:39,2025-01-28 13:51:39,Norte,Carlos,296,GBA,A tiempo
1843,2024-10-01 09:22:58,2024-10-01 14:22:58,Norte,María,195,GBA,Retrasada
1844,2025-05-27 08:23:09,2025-05-27 12:23:09,Norte,Lucía,236,La Plata,A tiempo
1845,2025-02-14 15:43:10,2025-02-14 19:43:10,Sur,Carlos,366,CABA,A tiempo
1846,2025-03-26 03:27:24,2025-03-26 07:27:24,Oeste,Juan,464,Luján,Retrasada
1847,2025-02-14 02:19:17,2025-02-14 11:19:17,Central,María,87,La Plata,A tiempo
1848,2025-08-11 23:10:52,2025-08-12 04:10:52,Oeste,María,306,Luján,A tiempo
1849,2025-04-08 11:33:14,2025-04-08 15:33:14,Sur,Juan,133,GBA,Retrasada
1850,2025-08-14 15:42:57,2025-08-15 01:42:57,Sur,Lucía,478,Moreno,Cancelada
1851,2025-03-28 00:29:05,2025-03-28 05:29:05,Norte,Miguel,238,GBA,A tiempo
1852,2025-01-29 13:00:51,2025-01-29 14:00:51,Sur,María,360,Luján,Retrasada
1853,2024-11-16 01:09:56,2024-11-16 07:09:56,Norte,María,340,GBA,A tiempo
1854,2025-01-31 15:04:17,2025-01-31 17:04:17,Norte,María,379,La Plata,Retrasada
1855,2025-08-15 04:51:11,2025-08-15 12:51:11,Central,María,356,Moreno,A tiempo
1856,2024-10-03 11:09:12,2024-10-03 16:09:12,Central,Juan,243,Luján,A tiempo
1857,2024-12-09 23:06:11,2024-12-10 02:06:11,Este,Juan,62,La Plata,Retrasada
1858,2024-09-17 04:36:44,2024-09-17 10:36:44,Norte,Carlos,270,CABA,A tiempo
1859,2025-07-20 16:20:45,2025-07-20 19:20:45,Oeste,Lucía,399,Moreno,Retrasada
1860,2025-05-25 06:39:26,2025-05-25 15:39:26,Central,Miguel,406,Luján,A tiempo
1861,2025-01-04 06:02:24,2025-01-04 15:02:24,Este,Juan,493,Luján,Retrasada
1862,2024-09-27 06:08:36,2024-09-27 07:08:36,Oeste,Carlos,256,La Plata,A tiempo
1863,2025-07-24 08:57:26,2025-07-24 10:57:26,Oeste,Miguel,168,La Plata,A tiempo
1864,2024-10-08 11:27:44,2024-10-08 14:27:44,Central,Lucía,462,La Plata,A tiempo
1865,2025-09-02 14:07:34,2025-09-02 21:07:34,Oeste,María,55,Luján,A tiempo
1866,2025-01-31 10:23:47,2025-01-31 17:23:47,Sur,Miguel,107,La Plata,A tiempo
1867,2024-09-27 05:25:17,2024-09-27 07:25:17,Sur,Miguel,121,Luján,A tiempo
1868,2024-11-02 00:42:36,2024-11-02 03:42:36,Oeste,Lucía,57,La Plata,A tiempo
1869,2025-04-27 18:12:39,2025-04-28 03:12:39,Oeste,Juan,161,La Plata,Retrasada
1870,2025-08-07 02:07:56,2025-08-07 03:07:56,Oeste,Juan,174,GBA,Retrasada
1871,2025-07-03 12:48:06,2025-07-03 22:48:06,Este,Juan,294,GBA,A tiempo
1872,2024-10-14 02:37:21,2024-10-14 08:37:21,Este,Miguel,252,Luján,A tiempo
1873,2025-08-12 17:56:47,2025-08-12 20:56:47,Sur,Miguel,199,Luján,A tiempo
1874,2025-08-04 03:18:31,2025-08-04 04:18:31,Norte,Lucía,394,Moreno,A tiempo
1875,2024-10-16 03:24:36,2024-10-16 10:24:36,Sur ,Carlos,351,CABA,A tiempo
1876,2025-09-02 23:18:57,2025-09-03 04:18:57,Este,María,208,GBA,A tiempo
1877,2025-01-03 21:58:23,2025-01-04 04:58:23,Oeste,Carlos,287,CABA,A tiempo
1878,2025-01-02 14:44:10,2025-01-02 15:44:10,Este,Juan,155,Moreno,Retrasada
1879,2025-02-13 21:23:32,2025-02-14 05:23:32,Sur,Juan,106,La Plata,A tiempo
1880,2024-09-22 12:14:13,2024-09-22 20:14:13,Sur,Carlos,341,La Plata,A tiempo
1881,2024-12-11 17:06:53,2024-12-11 20:06:53,Oeste,Lucía,368,GBA,Cancelada
1882,2024-12-21 08:12:58,2024-12-21 17:12:58,Norte,Miguel,69,Moreno,A tiempo
1883,2025-03-08 21:31:20,2025-03-08 22:31:20,Central,Juan,481,La Plata,A tiempo
1884,2025-05-30 20:11:29,2025-05-31 03:11:29,Norte ,Juan,441,GBA,Retrasada
1885,2024-11-24 19:34:07,2024-11-25 02:34:07,Norte,lucía,368,La Plata,Retrasada
1886,2024-12-26 04:11:17,2024-12-26 08:11:17,Norte,Carlos,264,Luján,A tiempo
1887,2025-05-22 01:20:59,2025-05-22 03:20:59,Sur,Carlos,347,CABA,Retrasada
1888,2025-07-02 12:05:51,2025-07-02 13:05:51,Oeste,Miguel,282,GBA,A tiempo
1889,2025-07-21 00:22:43,2025-07-21 06:22:43,Norte,Juan,167,La Plata,A tiempo
1890,2024-09-23 03:15:03,2024-09-23 06:15:03,Central,Lucía,83,La Plata,Retrasada
1891,2025-04-17 19:00:58,2025-04-17 22:00:58,Central,María,65,Moreno,A tiempo
1892,2024-10-31 05:34:49,2024-10-31 15:34:49,Norte,María,166,Luján,A tiempo
1893,2025-02-27 16:31:16,2025-02-28 00:31:16,Oeste,Carlos,266,CABA,Retrasada
1894,2025-04-11 07:06:03,2025-04-11 09:06:03,Sur,Juan,64,Moreno,A tiempo
1895,2024-10-23 15:08:25,2024-10-23 23:08:25,Este,Carlos,354,La Plata,Retrasada
1896,2025-08-29 10:10:10,2025-08-29 11:10:10,Oeste,Carlos,440,Luján,A tiempo
1897,2025-01-25 19:28:04,2025-01-25 23:28:04,Sur,Juan,142,CABA,Retrasada
1898,2025-06-10 07:03:15,2025-06-10 11:03:15,Central,Miguel,93,La Plata,A tiempo
1899,2025-07-25 17:21:01,2025-07-25 20:21:01,Este,Juan,234,Moreno,Retrasada
1900,2025-06-07 03:35:49,2025-06-07 05:35:49,Sur,Juan,444,CABA,Retrasada
1901,2025-04-16 07:33:28,2025-04-16 13:33:28,Sur,Juan,282,CABA,A tiempo
1902,2025-03-17 15:48:29,2025-03-17 17:48:29,Oeste,María,96,Moreno,Retrasada
1903,2025-03-30 14:20:29,2025-03-30 19:20:29,Sur,Carlos,255,La Plata,Retrasada
1904,2025-02-22 11:56:18,2025-02-22 14:56:18,Norte,Lucía,384,Luján,A tiempo
1905,2025-02-06 14:22:09,2025-02-06 20:22:09,Este,María,136,Moreno,A tiempo
1906,2025-08-01 15:17:04,2025-08-01 18:17:04,Este,María,82,CABA,Cancelada
1907,2025-04-14 21:44:47,2025-04-15 07:44:47,Central,Lucía,402,La Plata,A tiempo
1908,2025-03-14 09:12:47,2025-03-14 15:12:47,Este,Lucía,223,Luján,A tiempo
1909,2024-10-16 02:56:33,2024-10-16 03:56:33,Este,María,435,CABA,Retrasada
1910,2024-12-11 20:51:54,2024-12-12 06:51:54,Sur,Carlos,118,GBA,A tiempo
1911,2025-06-15 10:04:18,2025-06-15 14:04:18,Sur,María,81,GBA,A tiempo
1912,2025-04-30 17:04:09,2025-04-30 22:04:09,Sur,Lucía,73,GBA,A tiempo
1913,2025-06-19 07:24:35,2025-06-19 13:24:35,Sur,Carlos,147,Luján,A tiempo
1914,2024-10-28 13:32:12,2024-10-28 18:32:12,Central,María,304,La Plata,A tiempo
1915,2024-11-28 13:52:53,2024-11-28 23:52:53,Este,Juan,101,GBA,A tiempo
1916,2025-03-15 19:15:09,2025-03-16 04:15:09,Sur,María,203,CABA,A tiempo
1917,2025-01-27 20:45:26,2025-01-27 23:45:26,Sur,Lucía,210,Luján,A tiempo
1918,2025-01-28 06:10:41,2025-01-28 13:10:41,Oeste,Juan,390,CABA,A tiempo
1919,2025-04-18 19:34:22,2025-04-19 00:34:22,Este,Miguel,148,La Plata,A tiempo
1920,2025-04-23 09:56:16,2025-04-23 11:56:16,Oeste,María,278,Moreno,A tiempo
1921,2024-12-11 04:27:01,2024-12-11 13:27:01,Central,María,147,Luján,A tiempo
1922,2025-01-07 12:13:13,2025-01-07 20:13:13,Norte,Miguel,125,La Plata,A tiempo
1923,2025-03-20 19:37:16,2025-03-21 04:37:16,Oeste,Miguel,136,Moreno,Cancelada
1924,2025-06-09 11:24:37,2025-06-09 16:24:37,Oeste,Juan,466,CABA,A tiempo
1925,2024-11-26 20:02:04,2024-11-27 03:02:04,Norte,Miguel,149,Moreno,A tiempo
1926,2025-04-21 11:16:32,2025-04-21 21:16:32,Este,Juan,241,La Plata,A tiempo
1927,2024-11-04 06:44:55,2024-11-04 09:44:55,Sur,Miguel,266,Luján,A tiempo
1928,2024-10-30 15:52:12,2024-10-30 19:52:12,Este,María,169,La Plata,Cancelada
1929,2024-12-19 05:14:36,2024-12-19 07:14:36,Este,María,321,Moreno,Retrasada
1930,2024-11-09 05:51:36,2024-11-09 11:51:36,Oeste,María,447,CABA,A tiempo
1931,2025-08-08 08:04:25,2025-08-08 15:04:25,Este,Juan,116,Luján,A tiempo
1932,2025-05-17 19:15:35,2025-05-17 21:15:35,Este,Carlos,207,Luján,Retrasada
1933,2025-04-04 17:10:18,2025-04-04 21:10:18,Norte,carlos,200,GBA,A tiempo
1934,2025-04-26 21:49:21,2025-04-27 05:49:21,Central,María,414,Moreno,A tiempo
1935,2025-08-11 03:30:31,2025-08-11 09:30:31,Norte,María,424,La Plata,Retrasada
1936,2024-12-19 14:15:52,2024-12-19 17:15:52,Oeste,Miguel,285,GBA,A tiempo
1937,2025-04-13 18:20:32,2025-04-14 04:20:32,Central,Carlos,203,CABA,A tiempo
1938,2025-07-29 07:36:03,2025-07-29 08:36:03,Sur,Juan,249,CABA,A tiempo
1939,2024-10-14 08:52:27,2024-10-14 14:52:27,Norte,Carlos,481,La Plata,A tiempo
1940,2025-07-06 22:00:27,2025-07-07 05:00:27,Sur,Miguel,128,GBA,A tiempo
1941,2024-11-30 12:52:01,2024-11-30 18:52:01,Sur,Lucía,378,CABA,A tiempo
1942,2024-12-28 21:07:39,2024-12-29 06:07:39,Sur,María,489,CABA,A tiempo
1943,2025-09-04 16:28:55,2025-09-05 01:28:55,Oeste,Juan,419,Moreno,Retrasada
1944,2025-04-16 12:53:29,2025-04-16 20:53:29,Sur,Juan,207,La Plata,A tiempo
1945,2025-05-03 22:47:24,2025-05-03 23:47:24,Este,Miguel,425,Luján,A tiempo
1946,2025-09-05 18:07:17,2025-09-05 19:07:17,Este,Lucía,333,CABA,A tiempo
1947,2025-07-15 00:11:16,2025-07-15 04:11:16,Central,Miguel,385,La Plata,Retrasada
1948,2025-02-18 07:47:03,2025-02-18 15:47:03,Este,juan,116,GBA,Retrasada
1949,2025-04-28 03:01:02,2025-04-28 08:01:02,Este,Lucía,435,Luján,Retrasada
1950,2025-09-09 15:54:44,2025-09-09 17:54:44,Norte,Lucía,230,Luján,A tiempo
1951,2025-01-30 14:21:12,2025-01-30 16:21:12,Sur,Miguel,354,Luján,Retrasada
1952,2025-05-12 19:48:02,2025-05-13 03:48:02,Oeste,Miguel,145,GBA,Retrasada
1953,2025-06-28 15:15:14,2025-06-29 00:15:14,Este,María,216,GBA,Retrasada
1954,2025-08-16 01:01:03,2025-08-16 05:01:03,Norte,Carlos,379,GBA,Retrasada
1955,2024-09-16 15:14:26,2024-09-17 01:14:26,Norte,Lucía,321,CABA,Retrasada
1956,2024-12-02 20:43:49,2024-12-03 02:43:49,Central,María,431,GBA,Cancelada
1957,2025-02-24 19:52:10,2025-02-24 21:52:10,Central,María,54,GBA,Retrasada
1958,2024-10-31 14:09:45,2024-10-31 20:09:45,Oeste,Juan,98,Luján,Retrasada
1959,2024-12-08 15:54:34,2024-12-09 01:54:34,Oeste,Juan,295,La Plata,A tiempo
1960,2025-04-08 13:38:14,2025-04-08 23:38:14,Norte,Juan,60,Moreno,A tiempo
1961,2025-01-19 13:27:34,2025-01-19 14:27:34,Central,María,302,Luján,A tiempo
1962,2025-02-15 07:45:04,2025-02-15 08:45:04,Este,Lucía,356,La Plata,A tiempo
1963,2025-06-09 04:46:58,2025-06-09 12:46:58,Sur,Juan,184,Moreno,Retrasada
1964,2025-02-25 00:31:05,2025-02-25 08:31:05,Central,Lucía,281,GBA,Retrasada
1965,2025-08-30 02:28:20,2025-08-30 06:28:20,Este,Miguel,286,CABA,Cancelada
1966,2025-05-04 14:28:10,2025-05-05 00:28:10,Central,Juan,52,GBA,A tiempo
1967,2025-03-31 18:13:59,2025-04-01 02:13:59,Sur,Carlos,193,Moreno,Retrasada
1968,2025-03-24 17:49:08,2025-03-24 23:49:08,Este,María,373,CABA,A tiempo
1969,2024-10-18 12:27:57,2024-10-18 13:27:57,Sur,Lucía,249,GBA,A tiempo
1970,2025-08-03 18:06:02,2025-08-03 21:06:02,Central,Lucía,64,GBA,Retrasada
1971,2024-12-12 13:00:28,2024-12-12 19:00:28,Este,Lucía,173,Luján,A tiempo
1972,2025-06-29 05:02:21,2025-06-29 06:02:21,Sur,Juan,257,GBA,Retrasada
1973,2025-08-21 20:42:18,2025-08-22 02:42:18,Norte,Carlos,144,Moreno,A tiempo
1974,2025-07-06 06:10:08,2025-07-06 08:10:08,Sur,María,307,GBA,A tiempo
1975,2025-01-03 02:14:14,2025-01-03 04:14:14,Oeste,Carlos,290,GBA,Retrasada
1976,2024-10-21 08:17:18,2024-10-21 13:17:18,Central,Carlos,287,CABA,A tiempo
1977,2025-01-25 07:00:16,2025-01-25 16:00:16,Norte,María,234,GBA,A tiempo
1978,2025-04-27 22:12:57,2025-04-28 08:12:57,Oeste,Juan,267,GBA,A tiempo
1979,2025-08-17 16:45:56,2025-08-17 22:45:56,Central,Carlos,365,GBA,A tiempo
1980,2025-07-19 14:49:44,2025-07-19 20:49:44,Este,María,374,CABA,A tiempo
1981,2025-09-03 16:51:18,2025-09-04 01:51:18,Norte,Lucía,352,GBA,A tiempo
1982,2024-09-19 10:32:50,2024-09-19 13:32:50,Este,Miguel,281,Luján,A tiempo
1983,2025-08-02 23:39:26,2025-08-03 04:39:26,Norte,Juan,234,La Plata,A tiempo
1984,2025-02-11 18:33:05,2025-02-11 20:33:05,Norte ,Lucía,139,CABA,A tiempo
1985,2025-07-08 03:47:29,2025-07-08 09:47:29,Este,María,288,Moreno,A tiempo
1986,2025-03-29 07:29:31,2025-03-29 10:29:31,Este,María,440,La Plata,A tiempo
1987,2025-06-01 22:32:05,2025-06-02 07:32:05,Oeste,Miguel,234,Moreno,A tiempo
1988,2025-02-21 17:14:02,2025-02-22 02:14:02,Sur,Juan,236,GBA,Retrasada
1989,2024-11-17 08:24:23,2024-11-17 16:24:23,Sur,Lucía,268,La Plata,A tiempo
1990,2024-11-20 21:51:09,2024-11-21 03:51:09,Central,María,470,La Plata,Retrasada
1991,2025-05-07 15:13:43,2025-05-08 01:13:43,Sur,Miguel,207,GBA,A tiempo
1992,2025-08-16 17:16:32,2025-08-17 03:16:32,Central,Carlos,131,GBA,A tiempo
1993,2025-01-09 02:28:09,2025-01-09 07:28:09,Norte,Lucía,176,GBA,A tiempo
1994,2024-12-25 04:15:04,2024-12-25 05:15:04,Central,Lucía,313,Luján,A tiempo
